1669601367.781,0.0
1669601368.031,0.0
1669601368.281,0.0
1669601368.531,0.0
1669601368.781,0.0
1669601369.031,0.0
1669601369.281,0.0
1669601369.531,0.0
1669601369.781,0.0
1669601370.031,0.0
1669601370.281,0.0
1669601370.531,0.0
1669601370.781,0.0
1669601371.031,0.0
1669601371.281,0.0
1669601371.531,0.0
1669601371.781,0.0
1669601372.031,0.0
1669601372.281,0.0
1669601372.531,0.0
1669601372.781,0.0
1669601373.031,0.0
1669601373.281,0.0
1669601373.531,0.0
1669601373.781,0.0
1669601374.031,0.0
1669601374.281,0.0
1669601374.531,0.0
1669601374.781,0.0
1669601375.031,0.0
1669601375.281,0.0
1669601375.531,0.0
1669601375.781,0.0
1669601376.031,0.0
1669601376.281,0.0
1669601376.531,0.0
1669601376.781,0.0
1669601377.031,0.0
1669601377.281,0.0
1669601377.531,0.0
1669601377.781,0.0
1669601378.031,0.0
1669601378.281,0.0
1669601378.531,0.0
1669601378.781,0.0
1669601379.031,0.0
1669601379.281,0.0
1669601379.531,0.0
1669601379.781,0.0
1669601380.031,0.0
1669601380.281,0.0
1669601380.531,0.0
1669601380.781,0.0
1669601381.031,0.0
1669601381.281,0.0
1669601381.531,0.0
1669601381.781,0.0
1669601382.031,0.0
1669601382.281,0.0
1669601382.531,0.0
1669601382.781,0.0
1669601383.031,0.0
1669601383.281,0.0
1669601383.531,0.0
1669601383.781,0.04611962
1669601384.031,0.0
1669601384.281,0.0
1669601384.531,0.0
1669601384.781,0.0
1669601385.031,0.0
1669601385.281,0.0
1669601385.531,0.0
1669601385.781,0.0
1669601386.031,0.0
1669601386.281,0.0
1669601386.531,0.0
1669601386.781,0.0
1669601387.031,0.0
1669601387.281,0.0
1669601387.531,0.0
1669601387.781,0.0
1669601388.031,0.0
1669601388.281,0.007686631
1669601388.531,0.02305983
1669601388.781,0.03843302
1669601389.031,0.02690313
1669601389.281,0.02305983
1669601389.531,0.04483852
1669601389.781,0.07046051
1669601390.031,0.07430381
1669601390.281,0.1191423
1669601390.531,0.01024883
1669601390.781,0.008967731
1669601391.031,0.005124432
1669601391.281,0.01409213
1669601391.531,0.01152993
1669601391.781,0.02305983
1669601392.031,0.03330863
1669601392.281,0.03843302
1669601392.531,0.03074642
1669601392.781,0.01024883
1669601393.031,3.347668e-8
1669601393.281,0.001281133
1669601393.531,0.002562233
1669601393.781,0.008967731
1669601394.031,0.001281133
1669601394.281,0.01281103
1669601394.531,0.0
1669601394.781,0.01281103
1669601395.031,0.0
1669601395.281,0.04355742
1669601395.531,0.07942821
1669601395.781,0.06789832
1669601396.031,0.05893062
1669601396.281,0.02562203
1669601396.531,0.03330863
1669601396.781,0.03074642
1669601397.031,0.03074642
1669601397.281,0.03458972
1669601397.531,0.03202752
1669601397.781,0.02818423
1669601398.031,0.03074642
1669601398.281,0.02818423
1669601398.531,0.02562203
1669601398.781,0.02946533
1669601399.031,0.02818423
1669601399.281,0.02434093
1669601399.531,0.02690313
1669601399.781,0.02690313
1669601400.031,0.02562203
1669601400.281,0.02818423
1669601400.531,0.02818423
1669601400.781,0.02562203
1669601401.031,0.02818423
1669601401.281,0.02818423
1669601401.531,0.02562203
1669601401.781,0.02690313
1669601402.031,0.02690313
1669601402.281,0.02434093
1669601402.531,0.02690313
1669601402.781,0.02690313
1669601403.031,0.02434093
1669601403.281,0.02690313
1669601403.531,0.02690313
1669601403.781,0.02434093
1669601404.031,0.02690313
1669601404.281,0.02690313
1669601404.531,0.02434093
1669601404.781,0.02690313
1669601405.031,0.02562203
1669601405.281,0.02434093
1669601405.531,0.02690313
1669601405.781,0.02690313
1669601406.031,0.02434093
1669601406.281,0.02818423
