1669601367.806,0.0
1669601368.056,0.0
1669601368.306,0.0
1669601368.556,0.0
1669601368.806,0.0
1669601369.056,0.0
1669601369.306,0.0
1669601369.556,0.0
1669601369.806,0.0
1669601370.056,0.0
1669601370.306,0.0
1669601370.556,0.0
1669601370.806,0.0
1669601371.056,0.0
1669601371.306,0.0
1669601371.556,0.0
1669601371.806,0.0
1669601372.056,0.0
1669601372.306,0.0
1669601372.556,0.0
1669601372.806,0.0
1669601373.056,0.0
1669601373.306,0.0
1669601373.556,0.0
1669601373.806,0.0
1669601374.056,0.0
1669601374.306,0.0
1669601374.556,0.0
1669601374.806,0.0
1669601375.056,0.0
1669601375.306,0.0
1669601375.556,0.0
1669601375.806,0.0
1669601376.056,0.0
1669601376.306,0.0
1669601376.556,0.0
1669601376.806,0.1383588
1669601377.056,0.0
1669601377.306,0.0
1669601377.556,0.01537323
1669601377.806,0.05124402
1669601378.056,0.2395657
1669601378.306,0.6956372
1669601378.556,1.039239
1669601378.806,1.249408
1669601379.056,1.38008
1669601379.306,1.56584
1669601379.556,1.722233
1669601379.806,1.704298
1669601380.056,1.646648
1669601380.306,1.608215
1669601380.556,1.655616
1669601380.806,1.437829
1669601381.056,1.62615
1669601381.306,1.764509
1669601381.556,1.925928
1669601381.806,0.9356378
1669601382.056,0.4333476
1669601382.306,0.118128
1669601382.556,0.3564126
1669601382.806,0.0
1669601383.056,0.0
1669601383.306,0.05764952
1669601383.556,0.3036206
1669601383.806,0.8339959
1669601384.056,0.3256662
1669601384.306,0.5024579
1669601384.556,0.8329816
1669601384.806,1.181441
1669601385.056,1.132828
1669601385.306,1.619646
1669601385.556,1.536474
1669601385.806,1.810629
1669601386.056,1.979734
1669601386.306,2.152882
1669601386.556,2.580769
1669601386.806,1.989031
1669601387.056,2.017216
1669601387.306,2.386172
1669601387.556,1.867327
1669601387.806,1.935095
1669601388.056,1.54564
1669601388.306,1.845418
1669601388.556,1.883851
1669601388.806,1.983777
1669601389.056,1.995306
1669601389.306,2.008117
1669601389.556,2.008117
1669601389.806,2.01068
1669601390.056,2.009398
1669601390.306,2.002993
1669601390.556,1.991463
1669601390.806,1.986339
1669601391.056,1.979933
1669601391.306,1.96456
1669601391.556,1.959436
1669601391.806,1.954311
1669601392.056,1.945344
1669601392.306,1.944062
1669601392.556,1.9415
1669601392.806,1.937657
1669601393.056,1.935095
1669601393.306,1.9415
1669601393.556,1.944062
1669601393.806,1.947906
1669601394.056,1.950468
1669601394.306,1.954311
1669601394.556,1.958155
1669601394.806,1.956873
1669601395.056,1.967122
1669601395.306,1.97609
1669601395.556,1.991463
1669601395.806,2.001712
1669601396.056,2.000431
1669601396.306,2.01068
1669601396.556,2.008117
1669601396.806,2.002993
1669601397.056,2.002993
1669601397.306,2.008117
1669601397.556,2.013242
1669601397.806,2.032458
1669601398.056,2.055518
1669601398.306,2.074735
1669601398.556,2.091389
1669601398.806,2.1042
1669601399.056,2.111887
1669601399.306,2.113168
1669601399.556,2.113168
1669601399.806,2.110605
1669601400.056,2.108043
1669601400.306,2.101638
1669601400.556,2.087546
1669601400.806,2.082421
1669601401.056,2.084983
1669601401.306,2.088827
